run_id,model_name,slice_type,slice_value,n_items,LWA,VRS,TC,FMT,FLP
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,library_hold_pickup_payload,3,0.0,0.0,1.0,0.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,live_chat_to_portal_followup,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,loan_document_request_form,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,loan_payoff_verification,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,logistics_exception_notice,6,0.833333,0.833333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,logistics_exception_room,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,marketplace_delisting_policy_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,medical_records_release_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,migration_command_center_update,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,mobile_push_security_notice,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,mortgage_document_remediation,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,municipal_permit_notification_object,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,municipal_tax_installment_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,p1_incident_policy_update,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,parent_portal_attendance_message,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,partner_integration_certificate_notice,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,partner_onboarding,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,partner_onboarding_packet,3,1.0,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,partner_onboarding_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,partner_onboarding_surface,3,0.333333,0.333333,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,partner_onboarding_template_policy,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,partner_portal_announcement_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,partner_portal_role_update,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,partner_workspace_integration_update,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,password_reset_secure_thread,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,patient_lab_followup_message,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,patient_portal_result_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,patient_secure_inbox_followup,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,payment_services_complaint,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,payment_verification_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,payment_verification_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,payroll_bank_verification,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,payroll_employee_self_service,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,pension_beneficiary_verification,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,plant_scheduling,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,platform_content_removal_notice,3,0.666667,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,policy_lapse_grace_period,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,policyholder_privacy_update,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,port_operations,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,portal_case_closure_message,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,portal_entitlement_change_policy,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,portal_message,6,0.833333,0.5,1.0,0.5,0.833333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,portal_notification_bundle,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,portal_profile_completion_nudge,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,portal_task_completion_message,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,premium_billing_adjustment_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,premium_billing_correction,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,privacy_incident_notification,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,privacy_notice_structured_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,privacy_request_portal_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,procurement_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,procurement_chat,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,procurement_workflow,9,0.666667,0.666667,0.777778,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,product_recall_logistics,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,product_recall_notification_bundle,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,product_safety_recall_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,product_support_reply,51,0.647059,0.333333,0.882353,0.588235,0.882353
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,property_claim_expense_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,public_benefit_eligibility_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,public_benefits_secure_upload_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,public_health_exposure_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,public_permit_pickup_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,public_procurement_debarment_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,public_records_request_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,public_records_request_portal_reply,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,public_records_response_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,public_service_chatbot_handoff,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,rag_answer,27,0.555556,0.37037,0.851852,0.888889,0.814815
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,recall_notice_matrix,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,receiving_exception,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,regulated_brokerage_portal_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,regulated_returns_portal_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,regulator_inbox_case_update,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,regulatory_case_status_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,regulatory_filing_acknowledgement,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,reimbursement_case_workspace,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,reimbursement_notice_array,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,saas_billing_export_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,safety_recall_portal_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,sanctions_review_hold_notice,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,sanctions_review_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,scholarship_award_revision_notice,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,school_immunization_compliance_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,school_meal_benefit_portal_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,school_transport_route_change,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_admin_inbox_reply,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_billing_portal_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_claims_inbox,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_document_download_notice,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_freight_inbox,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_inbox_bundle,3,1.0,0.666667,1.0,0.666667,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_inbox_digest_notice,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_inbox_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_legal_portal_message,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_message_attachment_policy,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_portal_billing_policy,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_portal_escalation_reply,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_portal_invitation_message,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_portal_notice_policy,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,secure_portal_task_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,security_access_notice,27,0.666667,0.444444,0.888889,0.555556,0.592593
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,security_alert_bundle,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,security_contact_key_rotation_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,security_maintenance_window_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,sepa_mandate_verification,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,service_scheduling_reply,30,0.5,0.366667,0.966667,0.633333,0.966667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,settlement_offer_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,shipment_visibility_portal,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,sso_cutover_packet,3,0.666667,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,sso_migration_admin_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,status_page_active_surface_update,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,status_page_notification_payload,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,status_page_subscriber_message,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,structured_claim_decision_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,structured_notification,42,0.690476,0.333333,0.952381,0.428571,0.738095
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,structured_vendor_portal,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,student_enrollment_hold_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,student_visa_document_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,supplier_quality_reply,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,supplier_quality_thread,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,supplier_scorecard_widget,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,support_macro_fill_object,3,1.0,0.0,0.666667,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,support_macro_preview_message,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,support_macro_split,3,1.0,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,tax_authority_secure_message,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,tax_certificate_verification_record,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,tax_correction_structured_notice,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,tax_document_correction_notice,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,tax_withholding_certificate,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,telecom_outage_regulatory_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,telehealth_visit_precheck_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,template_activation_notice,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,template_pack_generation_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,template_variable_exception_policy,3,1.0,0.0,0.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,tenant_admin_license_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,tenant_legal_rent_adjustment_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,transit_concession_application_record,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,translation_or_localization,24,0.541667,0.541667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,trust_center_evidence_request,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,trust_center_evidence_response_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,university_residency_classification_notice,3,0.666667,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,uptime_report_subscriber_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,utility_assistance_portal_reply,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,utility_assistance_secure_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,vaccination_clinic_confirmation,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,vaccination_notification_bundle,3,1.0,0.0,0.666667,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,vendor_coordination,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,vendor_email,81,0.753086,0.604938,0.975309,0.851852,0.888889
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,vendor_master_data,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,vendor_portal_thread,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,vendor_scorecard,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,verified_security_contact_alert,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,vulnerability_disclosure_response,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,warehouse_coordination,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,warehouse_slotting_surface,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,warranty_reimbursement_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,warranty_secure_inbox,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,water_utility_service_notice,3,1.0,0.333333,0.333333,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,whistleblower_channel_acknowledgement,3,0.333333,0.0,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,wire_beneficiary_validation,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,workspace_owner_api_quota_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,detection_status,ambiguous,62,0.0,0.0,0.983871,0.677419,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,detection_status,confident,1219,0.704676,0.447908,0.958983,0.668581,0.900738
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,detection_status,mixed_language_resolved,200,0.88,0.625,0.95,0.75,0.96
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,detection_status,mixed_language_unresolved,14,0.0,0.0,0.857143,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,detection_status,nonlinguistic,1,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,detection_status,too_short,4,0.0,0.0,1.0,0.75,1.0
